Instance 1
17719
1632,19
1708,469
383,896
6,1461
1235,1795
489,1983
1515,763
793,876
509,494
1579,1516
1990,858
1654,1579
1805,425
1449,1161
1779,1533
97,1950
566,1806
1738,769
1968,324
622,1405
1721,1113
79,1375
781,104
1489,1041
730,243
2,1306
1100,1055
1977,1026
1101,1645
827,232
1561,1847
Instance 15
14896
249,701
1024,1023
919,1787
1912,841
233,1682
1776,953
929,831
1192,77
1823,1337
1766,1468
1043,407
240,572
1649,1714
1603,1279
1650,960
63,1551
1886,300
22,576
869,1177
1584,572
1298,606
520,809
656,1968
1116,1537
101,1959
1885,1103
1657,529
716,736
1622,334
1728,238
65,525
813,125
290,544
673,1642
239,986
991,1522
1944,600
1328,1345
1336,967
1303,1931
989,1571
669,1334
727,1557
1013,667
1377,759
977,1265
1441,1305
131,1505
956,512
946,1959
1406,1625
1636,1524
1170,1494
1117,649
736,1258
767,859
621,1732
250,406
1829,1357
267,42
1514,1258
1776,699
1527,1277
951,138
479,676
1964,531
1104,1613
1505,1369
1782,461
1932,95
331,1593
1864,416
1435,321
134,1397
380,365
1092,1098
1213,432
458,796
831,264
1113,1629
84,881
1570,893
522,627
189,136
1055,121
1630,1732
527,1227
541,643
1952,1772
1018,1740
1987,888
966,213
1135,1574
205,1371
85,1366
1859,446
1661,834
395,879
1894,1054
517,1021
1891,1156
1074,178
378,1584
1091,1485
1063,1811
1105,1238
1288,901
97,1985
836,1533
483,1945
222,879
845,125
299,1089
416,889
1599,34
676,1668
476,1420
1822,1014
1810,436
1402,1247
814,692
915,581
1300,350
1811,1811
671,72
987,381
841,718
1631,1976
1316,536
27,658
1754,15
844,999
439,1551
313,1675
340,575
712,1545
1681,937
605,365
1265,1946
1418,969
206,1732
74,31
1180,1347
1692,287
1798,383
1598,524
313,1797
312,544
1508,1082
559,841
296,988
1856,765
364,1564
1778,609
996,465
1598,200
1125,191
1709,1380
1591,1193
917,31
625,648
1544,1191
1659,84
1116,270
674,1054
1336,333
541,530
26,17
60,831
1798,773
1722,549
274,1781
637,1128
900,183
1501,581
609,1067
1011,1138
886,4
1703,1530
161,915
1842,1125
1869,1504
690,97
14,1589
1255,1472
611,276
1433,1004
988,113
1383,1582
1638,113
1892,150
990,850
1532,942
317,1709
1476,1290
1845,811
1992,1180
26,131
1833,1301
1971,1902
Instance 16
12006
428,49
1511,728
1597,1780
797,1849
1816,1339
1901,267
1777,1200
1634,1661
415,1768
1727,1228
70,1194
1221,1842
1446,1005
1808,1753
1644,1654
967,702
1086,1654
1366,1156
356,564
215,1270
1675,1780
976,122
6,1803
175,1805
1663,467
1916,1024
1671,1480
165,997
1104,524
1841,650
191,1181
340,395
18,986
1239,69
1371,1006
1607,1040
1448,543
1615,916
1967,1784
1940,1830
1531,1511
844,1837
1042,355
754,1615
1395,509
1634,1362
1745,282
1573,1538
215,442
1556,1961
1088,898
1659,619
1234,948
1579,543
1804,56
1808,102
1089,925
553,1143
830,475
13,562
1236,1288
1590,80
1518,52
1175,287
821,568
792,318
1113,1040
1573,1942
796,498
1257,301
1593,1458
1280,1016
1617,1228
1825,1022
423,624
219,69
1329,275
497,1577
309,1199
62,1285
1374,1871
983,1959
1507,612
655,328
1927,1818
1311,363
772,1257
178,1030
1092,1497
1956,749
1504,1348
728,894
773,1162
1425,921
174,802
1517,1939
540,1140
1747,1887
586,1054
392,1887
1311,90
814,1750
60,155
856,1200
1178,1934
1016,1890
99,1075
301,1976
177,1608
113,1701
603,1559
1640,1209
1347,254
801,634
1221,440
1031,1427
1883,997
1899,798
1885,1783
900,209
705,926
623,1899
1122,746
1941,595
1267,1429
1870,746
1192,1538
305,888
927,1502
978,101
1636,360
662,866
691,1161
896,134
1305,711
338,1907
1662,613
1206,217
1431,942
220,1034
1003,1289
959,1343
815,432
617,1387
747,1391
1747,1911
705,1291
794,137
1257,1083
1975,139
1432,944
1341,1335
1679,953
1775,858
1370,1507
1106,1728
186,1885
495,963
1304,310
867,16
1347,967
1225,251
1756,478
440,596
439,580
1294,925
1355,928
429,1268
1017,282
188,1516
820,1681
299,931
571,1639
837,1479
1616,870
981,1769
1579,626
702,1217
863,311
693,934
1792,727
1634,805
570,1047
1178,1241
51,382
1918,1154
1751,722
57,872
477,889
476,1884
509,1185
1485,606
339,1427
1653,662
1650,1198
1808,1580
1429,298
1548,1262
1894,1630
1424,1085
Instance 17
14571
46,1322
101,1265
1034,527
409,901
578,1435
1517,1719
1965,951
1238,806
912,1257
541,587
946,782
1614,382
699,999
418,896
1453,966
960,1702
1140,1406
647,1150
1796,1576
193,127
1438,1154
1779,1630
299,1957
1409,1177
1413,415
1754,791
638,1434
170,1464
1414,1506
1009,1819
735,1775
1889,23
1169,95
141,1926
1087,1119
321,839
1689,891
357,1448
915,1542
676,1905
873,269
1497,323
1007,983
349,632
1943,784
854,3
647,696
789,1922
342,1002
585,1395
514,1951
500,1729
1220,604
1944,1879
1926,160
1701,1434
157,1216
1103,988
1313,1133
1627,845
239,1888
1823,810
1308,654
6,144
1133,689
731,1689
338,1076
699,1613
282,354
1457,296
1086,1132
23,436
867,429
390,1632
725,1647
758,426
1649,854
1312,1046
294,359
1349,971
350,442
675,820
1101,1540
313,39
680,192
1762,419
537,609
352,546
1657,1873
506,1945
192,432
1188,1926
354,844
211,887
1632,512
620,1203
1698,536
953,728
1754,756
1814,400
1456,550
1892,487
70,19
1343,1600
1047,823
1274,754
823,117
961,1483
1308,789
1375,301
1307,509
650,1645
841,1000
138,1829
283,1337
919,1543
1084,1140
1766,1929
866,1026
884,1372
739,880
1042,827
763,1133
1126,683
677,526
597,1975
1263,1646
831,1095
968,887
933,65
838,427
1238,1886
157,339
1416,542
1755,985
1882,1805
1427,1493
1020,168
571,1292
647,924
779,447
74,733
1904,826
1151,831
862,44
773,454
1356,1529
1441,20
578,1088
701,161
1966,895
537,1757
1117,1970
135,1819
1095,1871
1812,273
1523,1639
382,1466
1098,760
724,1595
1454,1373
912,1136
1690,835
909,1830
1248,1280
1530,838
381,1859
1135,226
1939,1
370,156
1852,188
137,832
349,527
946,1552
1675,676
826,1080
899,1604
24,1923
239,60
1897,100
255,657
584,1509
1282,32
1326,95
1459,674
616,1691
1903,683
778,596
667,14
1008,1781
1434,1523
426,1917
133,563
299,1350
1069,1766
190,627
1566,197
537,1173
607,82
1908,366
Instance 18
6986
1991,1010
366,1227
500,1440
1816,796
1128,1101
1780,1642
1676,222
160,939
934,37
220,1545
1197,262
831,214
11,1773
565,702
1141,1110
893,1447
889,1786
1359,604
1565,1782
1861,1406
1162,1017
1935,35
1140,1171
275,512
533,743
1655,455
607,935
867,1987
1735,612
328,1570
1263,1376
1624,1071
1754,622
1374,1989
1166,1325
575,1453
317,282
1813,323
256,1525
623,526
1072,724
1645,638
89,1533
1237,1621
1420,24
1688,628
379,649
331,1839
1439,480
1448,1388
1036,1865
144,623
843,1120
1093,189
906,362
1449,693
1425,1187
97,113
909,548
900,1486
927,857
1628,951
1749,152
851,1726
784,1955
245,235
928,375
1454,268
685,1930
981,1792
220,1621
1367,832
1402,830
382,1700
1330,790
1886,777
1821,1553
562,33
1921,671
1824,535
632,124
1856,1273
702,419
954,848
1624,1253
141,772
776,634
347,1432
10,939
1386,1155
949,1050
402,1203
1757,370
506,1033
1183,1343
1920,706
348,1884
98,924
897,55
16,1869
1917,244
1114,1746
1311,1159
1200,714
222,987
57,1789
1522,257
449,1176
1382,103
1758,529
519,932
1587,636
832,1805
1313,172
1818,247
795,322
1443,1643
1243,314
1921,915
1565,202
248,726
455,1602
295,137
1929,503
1719,1304
65,769
1066,1618
1280,488
43,471
1667,1937
1112,1771
595,1624
1346,1244
100,1561
1770,1613
397,779
1300,785
1301,904
1837,369
1261,1571
65,4
301,424
66,1278
199,508
1012,1328
948,954
1850,624
726,1057
174,1869
1405,1058
1294,1491
952,1258
1858,1763
25,447
366,244
488,1040
381,1931
640,1840
1323,268
1525,1842
362,30
864,147
1105,1934
1867,1706
524,1835
1453,362
904,345
271,1445
441,1827
1315,47
582,828
890,31
186,1234
1229,787
157,708
159,1845
1325,281
1846,1507
1036,365
1927,901
185,1927
37,1023
193,1066
1171,1699
871,810
166,1716
995,1611
1094,817
1949,1701
1363,718
862,267
953,1899
1256,188
342,1473
464,1025
406,1155
1778,867
1871,1080
1642,1668
727,1003
Instance 19
2450
800,1431
1286,1756
1672,1690
9,981
484,1156
1512,655
440,1453
1729,1658
1097,618
801,952
879,1258
1601,903
1288,516
68,821
1826,1262
1525,200
1241,1863
535,990
1337,335
251,1829
311,1721
732,139
1338,1131
211,693
949,1056
948,1391
652,250
1937,776
200,801
516,1101
1907,1830
1683,1677
528,673
1817,1620
334,1372
404,1165
219,1835
1376,250
967,1120
695,202
116,954
946,1072
1240,824
861,1376
1965,1749
1952,852
501,205
1709,197
102,573
1186,701
453,1935
237,1186
762,1121
127,1718
1014,454
813,1224
1755,1825
780,1272
617,461
1012,1087
1764,2000
1404,1151
461,1366
1714,620
1043,1324
26,1252
705,563
1618,1497
1742,1719
107,1021
1125,805
795,11
647,1195
1262,1331
1244,1537
409,838
1573,1734
400,1988
1429,483
251,1219
1172,1790
1174,579
978,312
204,1512
423,456
128,838
1697,1713
285,547
549,900
414,1233
1977,691
393,748
626,1098
473,970
871,404
1383,445
641,481
1552,1114
196,366
1626,1341
255,1527
443,1005
1153,330
1655,1565
33,1888
337,686
474,679
60,1267
393,1125
1162,527
1613,1642
245,192
31,609
1289,1738
980,148
184,1185
94,1661
1000,1969
1728,1651
1817,64
838,1517
596,704
105,742
1209,820
46,1162
511,1616
1873,859
1107,1570
948,1627
1350,1614
802,1929
33,1229
1922,1802
195,749
1754,1253
542,1330
712,1353
90,1682
1361,1463
1774,1949
432,792
77,1925
1792,1855
1941,1167
1118,1287
1666,519
1645,1944
873,32
1068,1279
117,1381
442,531
1270,1449
756,1470
1433,1984
1757,129
1769,1956
544,257
425,580
470,1054
1484,1823
1982,184
1754,1669
162,2000
140,1424
931,479
310,1882
1163,432
427,327
1276,1245
1831,1013
248,595
1722,44
489,1383
1136,1352
1497,1486
805,1890
795,806
1851,1053
334,1589
1692,1893
196,23
16,1701
1235,1694
1237,1207
123,664
457,801
129,1642
1621,961
963,1006
1305,358
988,1282
1365,1005
1216,1082
537,1263
626,496
1003,482
558,440
933,1674
204,1583
42,687
Instance 20
17406
114,330
82,451
1839,348
1143,1215
891,545
265,115
651,1586
357,410
434,862
1822,1648
1917,849
1181,943
339,465
480,626
1126,1109
1237,1512
685,690
876,1922
908,1620
1356,1527
158,486
1003,142
1371,1911
1453,639
321,975
16,312
61,1499
1815,228
1085,1472
1596,1353
850,1950
218,1603
969,1874
1567,1323
1580,430
1836,176
210,783
962,1954
778,374
1386,1359
1291,1250
223,491
272,1404
1446,460
1969,525
752,1316
1017,1133
1397,1310
358,699
484,407
1958,1984
1936,909
148,1612
698,97
244,658
601,1818
529,1911
1742,173
1631,387
253,578
1887,656
1885,1805
362,601
967,905
842,332
1982,1315
381,1144
268,915
703,673
1146,1303
174,664
1168,148
1907,1163
1128,1128
72,1330
1937,636
1510,610
1598,1256
1325,481
63,779
1311,669
1018,481
782,363
1341,1291
656,695
312,1530
1483,1576
1544,964
530,1815
1014,1056
1994,369
606,520
1960,600
109,531
1795,400
1781,1293
348,1214
238,1040
552,127
709,16
1763,1435
491,1493
1587,1422
1841,1457
1787,409
1450,254
369,1576
168,1170
1982,553
710,705
1338,1304
694,1120
1536,456
1551,1737
898,1895
610,1423
176,181
1963,695
890,1139
1598,1991
901,847
1725,768
1356,155
226,303
1619,868
1723,1345
1939,1765
871,88
1250,1740
210,335
1709,1537
110,166
373,755
1202,1963
1766,1140
43,1199
975,517
703,53
1412,128
472,628
385,1664
951,1295
1236,801
393,534
957,1654
1396,1522
912,1275
1747,1693
1574,1012
1582,482
50,378
866,1579
1541,921
1650,1134
901,525
1574,574
1940,535
637,1962
256,1190
374,1140
18,897
1294,1322
337,120
670,1216
672,846
579,1323
1022,1907
1481,1588
1612,802
1564,1259
210,73
574,1505
1265,799
918,1093
1655,1281
472,1288
983,1659
674,2000
78,813
285,1182
1651,687
1477,1482
1894,951
799,238
1228,1768
1010,1064
355,389
776,1444
330,250
1779,1065
448,1312
914,1896
1395,1501
972,1472
1354,1265
395,1245
1514,508
1575,411
796,1464
1490,196
Instance 21
17039
423,440
223,95
1664,144
1292,276
414,1507
1662,1250
222,1010
772,80
1727,871
1215,1867
497,1846
734,706
1325,891
1050,263
1200,756
1371,1183
993,1034
1614,1545
855,190
1549,81
296,1650
1364,11
968,169
457,1957
265,1377
669,1670
1075,1665
1624,35
1196,1366
1362,1219
1273,1596
1020,1681
451,23
1971,284
375,1368
1534,1741
636,470
1126,253
336,1420
569,1328
1041,1404
153,1522
57,705
10,100
1728,569
365,1467
220,572
334,635
146,523
1046,1967
1284,967
1109,1939
657,897
662,1806
1260,1427
649,1679
1857,1851
269,1754
425,1790
74,1212
1075,1906
666,672
573,80
1541,1958
1927,1860
1268,1439
972,1503
895,218
1319,985
1229,42
1632,1008
1508,1983
769,183
1808,1626
1028,352
557,1817
1443,1318
1493,1849
1915,1115
1498,380
776,408
1896,344
1358,1612
996,1660
1074,867
912,1616
1618,153
1074,1493
963,1510
164,1193
1022,1579
1732,1424
1089,494
232,1351
449,539
1788,502
1928,911
1683,1236
1570,1444
219,57
111,212
403,698
1476,1540
735,1044
132,170
237,1662
809,54
870,26
825,570
453,1350
1062,851
1316,344
501,317
31,192
1142,551
1793,1581
1115,174
1287,1712
1862,552
185,853
351,1806
1846,256
1475,1899
214,21
1020,337
451,830
1889,450
1403,1393
1626,111
648,1920
1698,285
1594,966
513,1857
825,571
655,1798
772,813
460,1948
1631,1575
731,1417
1449,643
1100,944
274,1068
1378,407
1382,1149
1066,1137
1712,1377
1144,688
859,175
232,1261
1236,414
263,128
1339,1297
933,1090
1468,1456
1350,237
674,880
1552,1108
1259,1623
1852,1730
697,182
352,936
522,1872
359,1884
1414,1576
1945,740
1482,1841
1441,150
577,454
1261,276
1371,1337
112,952
1869,898
424,811
63,821
1576,1132
1493,1672
405,1573
661,1685
381,1972
1389,1616
1827,959
1549,1651
1607,249
1863,9
1825,1174
906,1114
1237,1266
871,1969
332,1513
1197,743
1323,1301
1719,1462
1662,1965
1653,1171
97,1420
1442,997
1804,1347
1233,79
1652,1105
612,1562
Instance 22
4774
659,1094
507,328
633,1838
891,1953
853,61
711,1434
1662,715
607,706
715,1120
379,436
1956,1477
1344,1310
1054,1420
529,1259
709,117
1385,415
1893,823
919,811
1403,227
913,35
1853,476
1272,1384
1651,1315
422,1393
1439,1441
1156,1054
1960,1869
385,1532
404,1872
1813,713
1881,1900
1723,1556
1904,1754
1796,870
462,258
1159,1895
627,714
687,1850
478,440
31,474
597,913
1763,1527
361,1179
1622,167
850,1508
888,1221
290,556
590,419
1668,1730
1491,893
1376,892
552,423
583,38
1916,1270
1398,193
415,1730
1825,1402
1985,1037
1023,381
505,673
1430,1190
89,1721
967,1094
72,1501
687,685
626,1406
1032,294
237,1583
1129,1728
105,912
474,1455
963,590
762,510
744,565
1641,1577
1106,19
1724,1003
869,199
1326,791
1122,1949
69,1050
1948,1516
782,809
506,413
878,619
572,435
1850,1982
518,1267
382,227
206,1578
1136,1222
1291,940
1306,39
32,1506
681,1531
862,944
112,664
696,1847
85,429
220,1530
1354,1134
1292,1955
1515,1000
929,377
823,91
397,1219
1541,1839
399,686
1699,683
473,1665
263,654
379,1572
378,180
1460,1984
652,769
737,132
1195,1813
1887,612
1571,298
1096,1071
1719,846
312,1997
401,249
1410,275
834,1391
410,694
1737,302
1025,1204
278,974
1542,409
1083,1532
329,1496
859,352
1108,1628
1002,1830
1523,1660
1026,603
1525,1976
1662,283
1621,247
1999,1980
1125,1915
223,1261
1216,374
149,1553
818,939
15,1482
1112,985
1833,1132
825,1879
940,1804
1364,742
358,1493
305,1465
1060,6
1822,912
1300,1405
1197,1771
1809,1311
1731,151
837,463
101,1671
1762,1916
467,547
329,1253
510,1953
433,1282
1971,829
813,830
221,207
22,1438
1966,1106
1612,44
1238,138
1569,69
1510,21
1773,1699
1997,417
457,634
964,1717
1499,1068
227,718
715,1273
947,477
1301,765
1260,1067
51,775
1347,1440
1037,484
1133,1142
85,337
1954,264
1557,611
273,644
698,406
786,1120
134,1218
113,386
1968,333
690,905
Instance 23
15809
449,1432
225,1623
1108,1269
53,1857
801,1772
473,461
1945,1722
826,1038
312,1714
1916,686
1951,655
473,1869
160,371
78,596
653,1447
1132,586
686,888
1863,1575
1646,225
864,1990
344,1289
1197,1841
100,32
701,889
589,485
830,1872
1397,1251
1086,894
206,1751
1887,988
664,856
1596,253
1096,523
1352,1006
1435,1565
325,943
20,1799
75,1425
226,459
1804,1695
1308,992
456,1094
262,1140
863,150
52,539
1442,1787
126,2
286,1854
1769,1096
949,1658
1579,1677
670,272
1072,631
372,992
1318,1233
1354,525
325,1248
282,1226
1917,1197
1809,43
1813,44
974,660
1725,1961
1366,1829
1428,835
1979,819
1960,653
1671,532
371,67
1175,1912
1780,39
742,18
1891,726
643,318
562,1529
24,1642
557,579
881,1560
1171,851
302,910
81,1551
1526,711
461,1469
885,734
189,1576
1209,666
1775,1314
917,1960
1562,728
1672,1234
692,898
212,389
335,1955
1791,499
1792,1380
1492,1958
184,1251
1627,381
685,1657
412,301
492,556
1146,862
70,49
257,1367
1610,1241
729,1804
1072,647
679,302
719,463
1125,1812
1630,894
388,287
299,1244
956,96
176,1477
142,1522
1714,1563
424,1756
1381,85
946,1059
926,301
350,1457
1205,1123
838,679
1832,359
167,929
1035,1929
130,497
1250,1759
1015,237
1139,593
1508,506
49,50
561,1265
217,913
1858,749
1430,1855
678,370
305,600
1207,1306
1879,1855
1621,1637
766,1257
665,1804
782,50
826,687
1661,1244
1739,641
1226,607
966,1489
1232,972
1922,616
982,120
408,1109
763,703
1913,159
1187,1599
1682,1849
578,1433
378,1871
719,1011
116,728
1434,1924
614,545
798,1691
1259,725
63,1450
12,1386
787,446
225,768
125,334
1697,1612
731,1669
596,1877
328,851
221,1135
625,289
1011,1430
1973,1549
1707,521
924,868
79,1987
679,578
1313,915
1304,676
741,1618
1555,93
1409,1138
1172,1052
1727,1192
1561,284
335,1640
1956,1890
224,549
1336,132
146,1516
1650,546
405,21
1229,437
205,1269
Instance 24
8529
1008,940
245,812
1203,16
520,389
1635,1119
1696,1614
1939,1181
366,726
295,1740
1912,1348
1961,864
573,695
212,1366
828,384
247,1637
299,1529
359,1111
1193,1716
932,1103
1550,1511
690,1566
1489,204
1004,1167
1060,658
1068,14
1315,1320
1270,1347
787,1731
1169,557
1673,184
175,1004
1728,601
1220,292
1108,123
523,1871
238,1451
1861,1167
1134,530
1695,769
562,847
1971,1651
914,268
412,888
1758,1170
1772,852
1611,1385
1625,525
1725,428
1024,208
1379,392
1609,645
1516,1939
646,401
430,867
1809,1166
1642,1916
572,1606
119,1637
533,341
550,1445
1162,1721
499,1303
47,119
1990,1862
2,1709
1283,357
1144,870
443,1055
391,1683
1673,659
1769,1363
324,677
357,1861
984,519
750,371
1143,793
1509,1043
516,160
225,782
1331,962
1550,1713
1625,799
823,1616
1909,1265
771,1433
1430,1116
173,1818
1720,1284
1344,627
100,1375
1818,205
390,1538
739,1420
181,1931
84,465
1744,395
1084,642
882,1414
1006,583
842,1950
775,639
800,314
1846,568
357,895
1189,23
991,255
308,885
471,877
1780,993
868,1687
985,450
997,1348
1405,363
1846,1286
1144,1594
913,440
199,1924
187,784
386,1859
1010,1832
805,273
1001,1520
1282,1022
1846,159
289,755
1828,1445
526,228
1703,1940
561,627
763,1858
702,608
1737,1550
1626,1104
566,1611
1213,1270
30,232
465,391
692,1061
1463,1045
716,671
895,365
1701,509
1837,874
908,122
207,10
983,401
581,214
586,1611
914,1260
1250,1032
1120,1341
1174,1214
419,1373
1733,21
912,1953
971,1922
1934,465
537,318
1384,925
165,1090
465,1348
1092,1984
1044,634
587,1003
184,1298
155,1525
319,1702
1937,532
2,1884
1293,1016
1199,569
651,422
683,1491
314,1793
1263,758
117,1196
1288,1683
1566,1948
139,1229
1428,1189
1304,1015
574,1412
990,1696
381,732
1250,449
937,853
82,1291
897,971
1098,992
1955,1179
3,1465
1576,348
319,698
1906,875
623,498
567,250
1878,663
439,951
335,1509
464,1816
Instance 25
12051
144,13
1755,672
344,1409
436,52
1439,844
396,1862
232,1105
928,1253
1656,282
56,1385
579,934
913,1729
1012,90
933,118
1794,1871
394,1532
1782,1549
1077,1117
531,397
40,67
543,844
1878,626
215,1095
1191,702
843,1676
1466,1372
253,1136
1090,1890
1918,545
1774,723
1804,346
1346,1626
1604,643
1530,769
486,1042
141,554
70,817
1925,1909
915,347
1179,1548
1504,527
233,9
445,165
906,84
1383,264
1118,1694
11,518
1979,225
1469,1359
1901,858
426,447
1517,1549
1153,1640
546,1953
1058,1153
1130,814
285,1870
1609,127
228,597
239,716
1126,418
1925,792
1237,1234
685,524
1545,114
274,1671
402,1091
1149,1946
107,1721
1803,922
1972,873
380,18
170,979
439,1385
1320,305
745,1357
638,657
1071,1538
284,1389
99,581
1493,1576
1749,220
1054,788
505,238
745,1020
660,707
1462,18
778,38
1922,1513
1133,193
1091,658
396,1729
1756,1380
443,1265
55,255
760,433
163,1053
665,419
856,1139
321,1751
1191,1561
326,1220
186,829
590,471
24,154
138,138
62,1228
515,1196
1720,495
536,1664
183,311
1263,1706
1779,1388
1318,1757
1877,490
1887,379
1195,458
104,1195
535,356
908,1498
1114,1752
906,903
1911,996
1304,744
744,696
545,1838
162,574
924,1723
631,351
1185,473
26,1383
827,824
1948,1425
1732,1487
10,41
560,241
929,970
1368,1700
1967,55
1882,1471
74,1223
964,1844
966,430
936,121
260,529
641,1226
1808,514
1385,1328
394,796
232,870
1094,1794
1516,1627
1742,420
1900,1183
222,1820
813,1574
558,134
679,746
1185,1961
23,1958
1156,1723
1184,1275
1572,1189
1208,913
49,44
1256,336
1636,577
797,1749
302,1311
1800,1879
823,1724
1145,1833
1706,1071
569,1164
1644,777
605,1327
937,1836
152,1147
1268,274
627,1114
311,798
930,1895
1723,1483
885,1726
273,592
253,1111
83,432
1939,1599
1257,529
1594,323
536,1346
1450,1464
1049,270
1945,1813
696,1658
442,219
276,359
200,1871
1058,1312
627,68
Instance 26
13740
589,1804
419,977
1543,306
1279,1244
1621,1398
1597,1045
825,839
1365,1945
1815,1746
364,255
200,204
2,1054
1719,1679
704,837
659,646
1530,1821
1155,328
1486,145
1792,1935
1325,557
346,1398
564,1474
1389,217
890,783
1043,1742
181,202
190,1001
962,579
78,991
1247,129
487,1252
482,259
305,1504
560,1395
1761,129
1717,6
360,386
1553,1873
1059,355
380,1611
1202,1843
1613,399
299,737
58,932
1864,617
1565,747
1209,844
765,210
1365,1780
1382,1707
1078,1342
1950,1890
239,622
692,1165
1037,9
767,58
1606,905
1146,565
1041,1919
944,144
244,244
235,630
271,821
54,7
612,1849
605,1728
127,1204
1523,56
1251,426
1454,773
1531,1076
184,522
1528,450
1080,1030
721,1938
708,520
1150,1603
143,1717
228,993
717,37
1414,617
1718,783
249,1062
921,469
1619,1282
713,749
90,253
1077,1861
594,885
1704,1987
1893,1853
1106,1450
1791,1825
784,327
1327,1485
1181,676
879,1672
1477,370
450,1008
1106,272
1292,1425
1286,396
429,1195
1817,1582
1677,224
1965,1240
316,1673
301,722
1673,1278
1062,32
587,1147
1788,734
989,260
817,165
607,1415
1501,1352
1212,1944
986,1400
1762,1176
810,530
283,1310
648,463
409,142
1098,338
113,1916
584,1037
1374,463
1162,389
252,751
287,523
1168,968
475,406
1079,1371
168,1454
633,241
1109,78
453,1534
44,1943
1204,1022
1676,829
264,125
1467,57
1491,958
1065,630
1836,611
1968,1482
1363,1201
330,1501
1622,782
1780,388
1243,871
1528,1816
1146,1054
128,1842
802,1875
834,68
1623,71
628,690
1747,1105
1761,1197
217,873
1895,262
1904,1526
792,1144
1365,1391
1912,790
283,137
246,1741
1139,1522
1231,1939
1329,1345
1717,585
1058,1540
588,301
1045,738
1878,1016
320,1109
988,1267
194,767
988,1843
1896,645
842,1142
263,358
928,946
417,1296
1215,1890
391,947
61,1383
316,287
772,1390
1960,1953
765,1144
1162,897
470,590
31,1195
1943,174
1631,819
587,1438
1341,262
1328,810
Instance 27
2631
1168,1144
1976,1029
1343,922
250,51
883,1302
1479,816
524,1361
204,1994
1796,1791
1013,1812
1063,1556
1341,85
116,952
1315,1653
644,406
685,656
582,1462
355,171
1130,1918
574,331
59,1302
1479,270
1805,1550
326,942
1815,1054
1509,1237
1631,96
245,639
256,78
682,148
520,1935
91,1158
353,662
814,1592
120,961
660,1666
550,1694
575,391
1140,23
1590,153
383,1939
1244,518
710,181
1046,1807
577,1492
842,1910
1791,616
1399,310
1890,465
1024,1368
1126,498
1539,516
1446,495
1599,239
773,642
958,1436
1818,1125
78,81
687,1267
1230,1002
629,1654
124,1994
395,687
1025,524
918,1491
1286,1826
245,243
1290,1314
1031,620
905,1947
1256,1299
1720,404
1303,216
1569,773
1062,635
168,807
1269,7
6,1754
1972,1036
1118,274
1693,1432
1790,7
1638,414
1848,985
135,178
753,1298
1353,1280
1430,1116
1352,161
475,564
1480,877
187,1740
259,1526
1744,1674
17,809
1746,992
1729,1727
360,614
817,1473
320,1958
1973,1271
177,807
455,1122
348,1223
783,182
752,1756
1264,1882
132,1523
359,1765
1499,697
540,1527
1594,456
1015,737
713,1471
426,357
803,1689
499,1296
370,1303
1482,979
377,1606
187,1197
62,685
1451,1321
1427,848
1923,410
1962,56
1225,1691
1145,687
1739,1416
1204,1480
526,1219
693,674
1243,737
556,6
295,1481
503,521
1902,1742
769,1928
1320,1636
644,1647
1996,1322
484,1603
1087,1898
373,337
504,1488
83,1068
1374,662
1503,970
664,1470
368,1108
1602,1093
735,243
477,395
1446,1006
1431,1524
568,1856
1910,1092
1700,640
629,451
932,1588
1052,118
1244,1152
713,1474
178,1211
1991,1562
726,854
1368,1983
546,205
1653,703
872,1592
1152,1926
1755,687
1378,84
659,1249
504,1470
847,1537
1485,1088
481,587
1550,868
907,128
1569,564
1212,1119
1722,375
1809,643
1822,600
541,1213
699,511
605,392
1092,1989
448,121
670,1501
1700,94
1983,469
233,124
439,1215
1437,562
1710,1316
1951,1493
366,1417
238,740
Instance 28
2066
339,1654
1458,1663
661,1920
532,1816
1869,320
888,49
633,323
372,1027
797,843
866,268
1283,1892
1984,30
242,1982
1858,482
540,1330
1263,329
907,631
681,48
961,1970
743,1982
710,322
952,687
104,985
1583,120
1746,307
1219,1539
1970,82
1515,1302
151,140
1467,1141
1318,800
1712,977
955,1107
1207,1802
1184,61
8,1790
469,420
815,407
415,84
424,1005
1298,524
351,154
544,1321
1440,1798
1535,430
529,213
1832,1523
1960,1679
220,436
1035,848
777,593
420,1797
1622,129
1907,1975
1940,1332
977,1390
1423,52
147,1693
1378,739
1226,138
366,1907
281,1771
1527,974
393,1676
1447,690
48,1622
1846,1631
1451,18
1215,636
922,751
39,1451
1097,1163
251,1357
1662,204
1183,101
42,631
400,1049
1578,3
579,1165
557,187
816,166
712,103
644,1965
719,1520
1410,1430
642,852
667,354
1304,1119
743,564
77,1481
750,1114
1774,1123
1970,636
1963,1618
1753,1088
298,1384
865,1385
1287,1347
1558,677
1258,516
536,1428
1271,1807
489,1844
180,175
1867,1715
153,850
1184,1250
544,1345
1287,1128
1255,756
763,1650
1405,1862
1911,1593
1525,1520
1593,1203
1283,963
637,600
260,1718
1486,796
258,1095
272,1513
188,1451
637,51
728,1755
242,541
1625,394
1137,1118
1754,608
1977,1765
884,432
1360,1900
458,1658
1523,102
645,915
71,850
416,709
460,580
472,1022
1551,1954
1471,885
698,823
177,257
1576,1051
1946,1474
1215,107
1224,569
563,1109
